Year,Area Name,Carcass Size,Harvest Date,Location
2020,FRANKLIN COUNTY,8 ft. 6 in.,10/03/2020,APALACHICOLA RIVER
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,08/16/2020,
2020,LOCHLOOSA LAKE,8 ft. 6 in.,08/26/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,08/25/2020,
2020,ST. JOHNS RIVER (WELAKA),8 ft. 6 in.,10/09/2020,
2020,SUMTER COUNTY,8 ft. 6 in.,10/28/2020,GANT LAKE
2020,GADSDEN COUNTY,8 ft. 6 in.,10/09/2020,
2020,LAKE TRAFFORD,8 ft. 6 in.,09/14/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 6 in.,08/16/2020,
2020,LAKE OKEECHOBEE SOUTH,8 ft. 6 in.,08/23/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,08/15/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,10/29/2020,
2020,LEVY COUNTY,8 ft. 6 in.,09/06/2020,WACCASASSA RIVER
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 6 in.,09/13/2020,
2020,LOCHLOOSA LAKE,8 ft. 6 in.,09/27/2020,
2020,NASSAU COUNTY,8 ft. 6 in.,08/23/2020,SAINT MARYS RIVER
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,08/16/2020,
2020,KISSIMMEE RIVER,8 ft. 6 in.,09/22/2020,
2020,CHARLOTTE COUNTY,8 ft. 6 in.,10/15/2020,GASPARILLA SOUND
2020,LAKE COUNTY,8 ft. 6 in.,08/25/2020,HORSESHOE MUD LAKE
2020,BLUE CYPRESS LAKE,8 ft. 6 in.,09/06/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,10/29/2020,
2020,ST. JOHNS RIVER (LAKE HELL N' BLAZES),8 ft. 6 in.,08/22/2020,
2020,DUVAL COUNTY,8 ft. 6 in.,10/15/2020,BROWARD RIVER
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,10/15/2020,
2020,TENOROC FMA,8 ft. 6 in.,09/14/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 6 in.,10/29/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 6 in.,10/29/2020,
2020,OSCEOLA COUNTY,8 ft. 6 in.,10/11/2020,TOHOPEKALIGA EAST LAKE
2020,FRANKLIN COUNTY,8 ft. 6 in.,09/09/2020,WHISKEY GEORGE CREEK
2020,TAYLOR COUNTY,8 ft. 6 in.,10/10/2020,ECONFINA RIVER
2020,MARION COUNTY,8 ft. 6 in.,08/15/2020,
2020,LAKE COUNTY,8 ft. 6 in.,09/07/2020,
2020,NASSAU COUNTY,8 ft. 6 in.,09/26/2020,
2020,LAKE SEMINOLE,8 ft. 6 in.,08/30/2020,
2020,JEFFERSON COUNTY,8 ft. 6 in.,09/03/2020,SNEADS SMOKEHOUSE LAKE
2020,LAKE COUNTY,8 ft. 6 in.,10/06/2020,MUD BOTTOM LAKE
2020,LAKE OKEECHOBEE WEST,8 ft. 6 in.,10/25/2020,
2020,KENANSVILLE LAKE,8 ft. 6 in.,10/07/2020,
2020,BAKER COUNTY,8 ft. 6 in.,10/12/2020,BARBER BAY
2020,GULF COUNTY,8 ft. 6 in.,10/23/2020,WIMICO LAKE
2020,FRANKLIN COUNTY,8 ft. 6 in.,09/30/2020,APALACHICOLA RIVER
2020,A-1 FEB,8 ft. 6 in.,10/30/2020,
2020,MANATEE COUNTY,8 ft. 6 in.,08/26/2020,
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 6 in.,08/28/2020,
2020,POLK COUNTY,8 ft. 6 in.,10/13/2020,
2020,KENANSVILLE LAKE,8 ft. 6 in.,09/27/2020,
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 6 in.,10/18/2020,
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 6 in.,10/10/2020,
2020,POLK COUNTY,8 ft. 6 in.,10/24/2020,
2020,T.M. GOODWIN WMA (BROADMOOR UNIT),8 ft. 6 in.,10/11/2020,
2020,LAKE JESUP,8 ft. 6 in.,10/15/2020,
2020,LAKE GEORGE,8 ft. 6 in.,10/03/2020,
2020,KISSIMMEE RIVER,8 ft. 6 in.,08/16/2020,
2020,NEWNANS LAKE,8 ft. 6 in.,08/20/2020,
2020,STA - 1W NORTH,8 ft. 6 in.,08/23/2020,
2020,LAKE OKEECHOBEE NORTH,8 ft. 6 in.,09/24/2020,
2020,LAKE COUNTY,8 ft. 6 in.,09/04/2020,YALE LAKE
2020,NEWNANS LAKE,8 ft. 6 in.,09/25/2020,
2020,NEWNANS LAKE,8 ft. 6 in.,09/25/2020,
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 6 in.,08/22/2020,
2020,LEVY COUNTY,8 ft. 6 in.,10/12/2020,SUWANNEE SOUND
2020,LAKE COUNTY,8 ft. 6 in.,09/06/2020,ALEXANDER SPRINGS CREEK
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 6 in.,09/15/2020,
2020,BAY COUNTY,8 ft. 6 in.,09/26/2020,WEST BAY
2020,LEE COUNTY,8 ft. 6 in.,10/31/2020,CALOOSAHATCHEE RIVER
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,09/06/2020,
2020,ORANGE LAKE,8 ft. 6 in.,09/16/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 6 in.,10/16/2020,
2020,STA- 5/6,8 ft. 6 in.,10/31/2020,
2020,KISSIMMEE RIVER,8 ft. 6 in.,09/15/2020,
2020,LAKE SEMINOLE,8 ft. 6 in.,10/13/2020,
2020,LAKE ISTOKPOGA,8 ft. 6 in.,10/24/2020,
2020,LAKE SEMINOLE,8 ft. 6 in.,09/12/2020,
2020,CHARLOTTE COUNTY,8 ft. 6 in.,09/28/2020,CHARLOTTE HARBOR
2020,ORANGE COUNTY,8 ft. 6 in.,08/21/2020,
2020,LAKE IAMONIA,8 ft. 6 in.,09/03/2020,
2020,ALACHUA COUNTY,8 ft. 6 in.,10/11/2020,BIVANS ARM
2020,HIGHLANDS COUNTY,8 ft. 6 in.,10/03/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,09/05/2020,
2020,STA - 2,8 ft. 6 in.,08/15/2020,
2020,ST. JOHNS RIVER (LAKE HELL N' BLAZES),8 ft. 6 in.,10/29/2020,
2020,HILLSBOROUGH COUNTY,8 ft. 6 in.,08/29/2020,THONOTOSASSA LAKE
2020,POLK COUNTY,8 ft. 6 in.,09/04/2020,
2020,LOCHLOOSA LAKE,8 ft. 6 in.,08/15/2020,
2020,BLUE CYPRESS WATER MANAGEMENT AREA,8 ft. 6 in.,08/19/2020,
2020,POLK COUNTY,8 ft. 6 in.,10/09/2020,LAKE MARION CREEK
2020,KENANSVILLE LAKE,8 ft. 6 in.,10/31/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 6 in.,10/01/2020,
2020,CLAY COUNTY,8 ft. 6 in.,10/23/2020,BLACK CREEK
2020,JEFFERSON COUNTY,8 ft. 6 in.,09/08/2020,
2020,LAKE OKEECHOBEE SOUTH,8 ft. 6 in.,08/22/2020,
2020,POLK COUNTY,8 ft. 6 in.,09/26/2020,ROSALIE LAKE
2020,PUTNAM COUNTY,8 ft. 6 in.,10/24/2020,
2020,VOLUSIA COUNTY,8 ft. 6 in.,09/26/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,09/06/2020,
2020,LAKE TOHOPEKALIGA,8 ft. 6 in.,10/28/2020,
2020,ST. JOHNS RIVER (WELAKA),8 ft. 6 in.,09/04/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 6 in.,10/14/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,10/15/2020,
2020,KISSIMMEE RIVER,8 ft. 6 in.,11/01/2020,
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 6 in.,10/17/2020,
2020,KENANSVILLE LAKE,8 ft. 6 in.,10/26/2020,
2020,LEVY COUNTY,8 ft. 6 in.,08/17/2020,SUWANNEE SOUND
2020,HENDRY COUNTY,8 ft. 6 in.,09/19/2020,DEER FENCE CANAL
2020,PUTNAM COUNTY,8 ft. 6 in.,10/27/2020,ACOSTA CREEK
2020,STA- 5/6,8 ft. 6 in.,08/16/2020,
2020,LAKE HARNEY,8 ft. 6 in.,09/01/2020,
2020,KENANSVILLE LAKE,8 ft. 6 in.,10/17/2020,
2020,CLAY COUNTY,8 ft. 6 in.,10/08/2020,ST. JOHNS RIVER
2020,STA - 3/4 EAST,8 ft. 6 in.,09/04/2020,
2020,LAKE IAMONIA,8 ft. 6 in.,09/13/2020,
2020,LAKE HATCHINEHA,8 ft. 6 in.,10/10/2020,
2020,POLK COUNTY,8 ft. 6 in.,10/15/2020,SURVEYORS LAKE
2020,T.M. GOODWIN WMA (BROADMOOR UNIT),8 ft. 6 in.,08/16/2020,
2020,POLK COUNTY,8 ft. 6 in.,10/17/2020,BUFFUM LAKE
2020,HIGHLANDS COUNTY,8 ft. 6 in.,10/03/2020,ARBUCKLE CREEK
2020,LAKE OKEECHOBEE SOUTH,8 ft. 6 in.,09/13/2020,
2020,POLK COUNTY,8 ft. 6 in.,10/15/2020,LOWERY LAKE
2020,POLK COUNTY,8 ft. 6 in.,10/16/2020,ALFRED LAKE
2020,WASHINGTON COUNTY,8 ft. 6 in.,09/13/2020,
2020,HOLEY LAND WMA,8 ft. 6 in.,08/22/2020,
2020,A.R.M. LOXAHATCHEE NWR,8 ft. 6 in.,08/21/2020,
2020,DIXIE COUNTY,8 ft. 6 in.,08/17/2020,SUWANNEE RIVER
2020,STA - 3/4 EAST,8 ft. 6 in.,10/11/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,10/29/2020,
2020,LAKE TRAFFORD,8 ft. 6 in.,08/15/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,08/21/2020,
2020,GULF COUNTY,8 ft. 6 in.,08/22/2020,DEAD LAKES
2020,LEON COUNTY,8 ft. 6 in.,08/25/2020,
2020,OSCEOLA COUNTY,8 ft. 6 in.,10/31/2020,TOHOPEKALIGA EAST LAKE
2020,LAKE COUNTY,8 ft. 6 in.,09/03/2020,DENHAM LAKE
2020,LAKE MONROE,8 ft. 6 in.,10/25/2020,
2020,POLK COUNTY,8 ft. 6 in.,08/17/2020,
2020,LAKE ARBUCKLE,8 ft. 6 in.,08/27/2020,
2020,SANTA ROSA COUNTY,8 ft. 6 in.,08/16/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 6 in.,10/20/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,08/25/2020,
2020,LAKE MICCOSUKEE,8 ft. 6 in.,09/04/2020,
2020,NEWNANS LAKE,8 ft. 6 in.,09/06/2020,
2020,ORANGE LAKE,8 ft. 6 in.,09/26/2020,
2020,BLUE CYPRESS LAKE,8 ft. 6 in.,10/25/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,11/01/2020,
2020,NASSAU COUNTY,8 ft. 6 in.,10/18/2020,SAINT MARYS RIVER
2020,POLK COUNTY,8 ft. 6 in.,09/19/2020,SADDLE CREEK
2020,LAKE MICCOSUKEE,8 ft. 6 in.,08/15/2020,
2020,T.M. GOODWIN WMA (GOODWIN UNIT),8 ft. 6 in.,09/27/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,09/03/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 6 in.,09/22/2020,
2020,OSCEOLA COUNTY,8 ft. 6 in.,10/27/2020,TOHOPEKALIGA EAST LAKE
2020,BLUE CYPRESS WATER MANAGEMENT AREA,8 ft. 6 in.,05/12/2020,
2020,CITRUS COUNTY,8 ft. 6 in.,10/22/2020,
2020,MANATEE COUNTY,8 ft. 6 in.,10/31/2020,BRADEN RIVER
2020,BLUE CYPRESS LAKE,8 ft. 6 in.,10/24/2020,
2020,PUTNAM COUNTY,8 ft. 6 in.,10/01/2020,OCKLAWAHA RIVER
2020,ORANGE LAKE,8 ft. 6 in.,10/24/2020,
2020,SARASOTA COUNTY,8 ft. 6 in.,08/27/2020,
2020,LAKE KISSIMMEE,8 ft. 6 in.,09/24/2020,
2020,LAKE JESUP,8 ft. 6 in.,10/14/2020,
2020,LEVY COUNTY,8 ft. 5 in.,10/03/2020,DAN MAY CREEK
2020,ST. JOHNS RIVER (LAKE HELL N' BLAZES),8 ft. 5 in.,09/03/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 5 in.,09/19/2020,
2020,LAKE COUNTY,8 ft. 5 in.,09/14/2020,
2020,LAKE COUNTY,8 ft. 5 in.,06/06/2020,
2020,STA - 3/4 EAST,8 ft. 5 in.,08/15/2020,
2020,LAKE OKEECHOBEE NORTH,8 ft. 5 in.,08/26/2020,
2020,PUTNAM COUNTY,8 ft. 5 in.,09/11/2020,OCKLAWAHA RIVER
2020,NEWNANS LAKE,8 ft. 5 in.,09/25/2020,
2020,STA - 1W NORTH,8 ft. 5 in.,08/16/2020,
2020,ST. JOHNS RIVER (PALATKA SOUTH),8 ft. 5 in.,09/25/2020,
2020,NEWNANS LAKE,8 ft. 5 in.,09/03/2020,
2020,STA- 5/6,8 ft. 5 in.,09/11/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 5 in.,10/24/2020,
2020,STA- 5/6,8 ft. 5 in.,08/21/2020,
2020,POLK COUNTY,8 ft. 5 in.,08/17/2020,
2020,STA - 2,8 ft. 5 in.,08/15/2020,
2020,LEE COUNTY,8 ft. 5 in.,10/10/2020,ABLE CANAL
2020,ORANGE LAKE,8 ft. 5 in.,09/07/2020,
2020,CHARLOTTE COUNTY,8 ft. 5 in.,10/30/2020,
2020,LAKE MICCOSUKEE,8 ft. 5 in.,08/20/2020,
2020,KISSIMMEE RIVER,8 ft. 5 in.,08/20/2020,
2020,NEWNANS LAKE,8 ft. 5 in.,08/17/2020,
2020,OSCEOLA COUNTY,8 ft. 5 in.,08/20/2020,TOHOPEKALIGA EAST LAKE
2020,CLAY COUNTY,8 ft. 5 in.,09/12/2020,ST. JOHNS RIVER
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 5 in.,10/25/2020,
2020,ORANGE COUNTY,8 ft. 5 in.,10/26/2020,
2020,KISSIMMEE RIVER,8 ft. 5 in.,10/22/2020,
2020,OSCEOLA COUNTY,8 ft. 5 in.,10/21/2020,REEDY CREEK
2020,KISSIMMEE RIVER,8 ft. 5 in.,09/27/2020,
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 5 in.,10/18/2020,
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 5 in.,08/24/2020,
2020,HIGHLANDS COUNTY,8 ft. 5 in.,10/14/2020,
2020,LAKE ISTOKPOGA,8 ft. 5 in.,10/16/2020,
2020,T.M. GOODWIN WMA (BROADMOOR UNIT),8 ft. 5 in.,10/30/2020,
2020,LAKE TRAFFORD,8 ft. 5 in.,10/04/2020,
2020,HOLEY LAND WMA,8 ft. 5 in.,08/29/2020,
2020,ORANGE LAKE,8 ft. 5 in.,10/12/2020,
2020,LAKE OKEECHOBEE SOUTH,8 ft. 5 in.,08/21/2020,
2020,POLK COUNTY,8 ft. 5 in.,08/29/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 5 in.,08/15/2020,
2020,LAKE MICCOSUKEE,8 ft. 5 in.,08/20/2020,
2020,PUTNAM COUNTY,8 ft. 5 in.,09/25/2020,
2020,GILCHRIST COUNTY,8 ft. 5 in.,09/28/2020,SUN SPRINGS
2020,LEE COUNTY,8 ft. 5 in.,09/30/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 5 in.,08/16/2020,
2020,STA - 2,8 ft. 5 in.,10/30/2020,
2020,ORANGE COUNTY,8 ft. 5 in.,10/11/2020,HART LAKE
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 5 in.,08/15/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 5 in.,09/13/2020,
2020,CHARLOTTE COUNTY,8 ft. 5 in.,10/30/2020,SHELL CREEK
2020,KISSIMMEE RIVER,8 ft. 5 in.,09/07/2020,
2020,KISSIMMEE RIVER (POOL E),8 ft. 5 in.,09/12/2020,
2020,KISSIMMEE RIVER,8 ft. 5 in.,10/10/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 5 in.,09/19/2020,
2020,FRANKLIN COUNTY,8 ft. 5 in.,08/16/2020,APALACHICOLA RIVER
2020,HIGHLANDS COUNTY,8 ft. 5 in.,10/24/2020,JOSEPHINE LAKE
2020,LAKE OKEECHOBEE NORTH,8 ft. 5 in.,08/16/2020,
2020,LAKE COUNTY,8 ft. 5 in.,10/24/2020,HARRIS LAKE
2020,LAKE COUNTY,8 ft. 5 in.,10/31/2020,SILVER GLEN SPRINGS RUN
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 5 in.,08/20/2020,
2020,DIXIE COUNTY,8 ft. 5 in.,08/16/2020,SUWANNEE RIVER
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 5 in.,09/13/2020,
2020,LAKE COUNTY,8 ft. 5 in.,08/20/2020,SAINT FRANCIS DEAD RIVER
2020,PASCO COUNTY,8 ft. 5 in.,10/17/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 5 in.,10/30/2020,
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 5 in.,10/02/2020,
2020,ST. JOHNS COUNTY,8 ft. 5 in.,10/15/2020,COLEE COVE
2020,LEE COUNTY,8 ft. 5 in.,09/26/2020,
2020,ORANGE LAKE,8 ft. 5 in.,10/01/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 5 in.,08/22/2020,
2020,POLK COUNTY,8 ft. 5 in.,08/23/2020,SADDLE CREEK
2020,STA - 2,8 ft. 5 in.,08/22/2020,
2020,LAKE JESUP,8 ft. 5 in.,10/10/2020,
2020,LAKE OKEECHOBEE SOUTH,8 ft. 5 in.,08/22/2020,
2020,BAY COUNTY,8 ft. 5 in.,08/19/2020,SAINT ANDREW BAY
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 5 in.,08/25/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 5 in.,09/11/2020,
2020,LOCHLOOSA LAKE,8 ft. 5 in.,10/02/2020,
2020,POLK COUNTY,8 ft. 5 in.,09/27/2020,TIGER LAKE
2020,POLK COUNTY,8 ft. 5 in.,09/09/2020,TIGER LAKE
2020,LAKE COUNTY,8 ft. 5 in.,08/25/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 5 in.,09/12/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 5 in.,09/12/2020,
2020,COLUMBIA COUNTY,8 ft. 5 in.,10/04/2020,ALLIGATOR LAKE
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 5 in.,10/06/2020,
2020,CHARLOTTE COUNTY,8 ft. 5 in.,10/27/2020,BIG MUDDY CREEK
2020,STA - 1W NORTH,8 ft. 5 in.,08/15/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 4 in.,10/10/2020,
2020,STA - 1W NORTH,8 ft. 4 in.,08/15/2020,
2020,HIGHLANDS COUNTY,8 ft. 4 in.,10/31/2020,ARBUCKLE CREEK
2020,LAKE MICCOSUKEE,8 ft. 4 in.,09/23/2020,
2020,LAKE HARNEY,8 ft. 4 in.,08/20/2020,
2020,LAKE COUNTY,8 ft. 4 in.,10/31/2020,EUSTIS LAKE
2020,BLUE CYPRESS LAKE,8 ft. 4 in.,10/30/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 4 in.,10/16/2020,
2020,ORANGE COUNTY,8 ft. 4 in.,10/30/2020,
2020,POLK COUNTY,8 ft. 4 in.,10/31/2020,ELOISE LAKE
2020,SUWANNEE COUNTY,8 ft. 4 in.,08/15/2020,
2020,MARTIN COUNTY,8 ft. 4 in.,09/11/2020,HOBE SOUND
2020,LAKE OKEECHOBEE WEST,8 ft. 4 in.,10/31/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 4 in.,10/18/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 4 in.,10/30/2020,
2020,KISSIMMEE RIVER,8 ft. 4 in.,08/23/2020,
2020,LAKE PARKER,8 ft. 4 in.,08/15/2020,
2020,LAKE OKEECHOBEE WEST,8 ft. 4 in.,10/10/2020,
2020,BRADFORD COUNTY,8 ft. 4 in.,09/19/2020,SAMPSON LAKE
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 4 in.,10/27/2020,
2020,MANATEE COUNTY,8 ft. 4 in.,10/09/2020,OWEN CREEK
2020,LAKE OKEECHOBEE WEST,8 ft. 4 in.,08/16/2020,
2020,ORANGE COUNTY,8 ft. 4 in.,10/14/2020,JOHNS LAKE
2020,PUTNAM COUNTY,8 ft. 4 in.,10/28/2020,OCKLAWAHA RIVER
2020,LAKE KISSIMMEE,8 ft. 4 in.,10/10/2020,
2020,STA - 1W NORTH,8 ft. 4 in.,10/30/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 4 in.,08/26/2020,
2020,LOCHLOOSA LAKE,8 ft. 4 in.,08/28/2020,
2020,ST. JOHNS RIVER UPPER BASIN CANALS,8 ft. 4 in.,10/22/2020,
2020,LAKE MICCOSUKEE,8 ft. 4 in.,10/31/2020,
2020,LAKE COUNTY,8 ft. 4 in.,09/18/2020,HARRIS LAKE
2020,LAKE COUNTY,8 ft. 4 in.,10/21/2020,SAINT FRANCIS DEAD RIVER
2020,KENANSVILLE LAKE,8 ft. 4 in.,10/15/2020,
2020,GILCHRIST COUNTY,8 ft. 4 in.,08/15/2020,
2020,LAKE SEMINOLE,8 ft. 4 in.,08/24/2020,
2020,STA - 1W NORTH,8 ft. 4 in.,10/09/2020,
2020,ALACHUA COUNTY,8 ft. 4 in.,10/25/2020,BIVANS ARM
2020,ORANGE LAKE,8 ft. 4 in.,08/21/2020,
2020,STICK MARSH,8 ft. 4 in.,09/15/2020,
2020,ORANGE LAKE,8 ft. 4 in.,08/23/2020,
2020,POLK COUNTY,8 ft. 4 in.,10/26/2020,CROOKED DRAIN
2020,LAKE TOHOPEKALIGA,8 ft. 4 in.,09/29/2020,
2020,LAKE COUNTY,8 ft. 4 in.,08/28/2020,YALE LAKE
2020,LAKE COUNTY,8 ft. 4 in.,09/05/2020,DEAD RIVER
2020,PUTNAM COUNTY,8 ft. 4 in.,08/29/2020,OCKLAWAHA RIVER
2020,KENANSVILLE LAKE,8 ft. 4 in.,08/21/2020,
2020,CLAY COUNTY,8 ft. 4 in.,09/26/2020,ST. JOHNS RIVER
2020,LAKE COUNTY,8 ft. 4 in.,10/20/2020,HARRIS LAKE
2020,LEE COUNTY,8 ft. 4 in.,10/11/2020,
2020,DIXIE COUNTY,8 ft. 4 in.,10/08/2020,SUWANNEE RIVER
2020,SARASOTA COUNTY,8 ft. 4 in.,10/31/2020,
2020,STA - 1W NORTH,8 ft. 4 in.,10/02/2020,
2020,HIGHLANDS COUNTY,8 ft. 4 in.,10/24/2020,ISTOKPOGA LAKE
2020,LAKE HICPOCHEE,8 ft. 4 in.,08/22/2020,
2020,MARION COUNTY,8 ft. 4 in.,10/31/2020,KERR LAKE
2020,POLK COUNTY,8 ft. 4 in.,10/25/2020,ROSALIE LAKE
2020,POLK COUNTY,8 ft. 4 in.,10/15/2020,PELICAN LAKE
2020,LAKE JESUP,8 ft. 4 in.,08/23/2020,
2020,LAKE COUNTY,8 ft. 4 in.,10/08/2020,EUSTIS LAKE
2020,LAKE GEORGE,8 ft. 4 in.,09/13/2020,
2020,LAKE HICPOCHEE,8 ft. 4 in.,08/22/2020,
2020,BLUE CYPRESS LAKE,8 ft. 4 in.,10/15/2020,
2020,WAKULLA COUNTY,8 ft. 4 in.,10/29/2020,LITTLE WEST BAYOU
2020,NEWNANS LAKE,8 ft. 4 in.,09/26/2020,
2020,LAKE COUNTY,8 ft. 4 in.,09/02/2020,WILDCAT LAKE
2020,LAKE JESUP,8 ft. 4 in.,08/24/2020,
2020,BREVARD COUNTY,8 ft. 4 in.,10/22/2020,INDIAN RIVER
2020,LAKE OKEECHOBEE SOUTH,8 ft. 4 in.,08/17/2020,
2020,LAKE MICCOSUKEE,8 ft. 4 in.,10/16/2020,
2020,STA - 3/4 WEST,8 ft. 4 in.,09/04/2020,
2020,LAKE KISSIMMEE,8 ft. 4 in.,10/24/2020,
2020,LOCHLOOSA LAKE,8 ft. 4 in.,09/02/2020,
2020,BAY COUNTY,8 ft. 4 in.,10/31/2020,
2020,LAKE HARNEY,8 ft. 4 in.,10/05/2020,
2020,LAKE COUNTY,8 ft. 4 in.,10/22/2020,
2020,LEVY COUNTY,8 ft. 4 in.,10/31/2020,SUWANNEE SOUND
2020,ST. JOHNS COUNTY,8 ft. 4 in.,09/04/2020,
2020,LAKE COUNTY,8 ft. 4 in.,08/19/2020,SAINT FRANCIS DEAD RIVER
2020,LAKE KISSIMMEE,8 ft. 4 in.,10/08/2020,
2020,MANATEE COUNTY,8 ft. 4 in.,08/26/2020,MANATEE RIVER
2020,POLK COUNTY,8 ft. 4 in.,09/25/2020,TIGER LAKE
2020,KISSIMMEE RIVER,8 ft. 4 in.,09/13/2020,
2020,POLK COUNTY,8 ft. 4 in.,10/02/2020,BANANA LAKE
2020,POLK COUNTY,8 ft. 4 in.,10/31/2020,SADDLE CREEK
2020,GULF COUNTY,8 ft. 4 in.,09/23/2020,WIMICO LAKE
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 4 in.,09/18/2020,
2020,LAKE TOHOPEKALIGA,8 ft. 4 in.,08/17/2020,
2020,ST. JOHNS RIVER (PUZZLE LAKE),8 ft. 4 in.,10/03/2020,
2020,LEE COUNTY,8 ft. 4 in.,10/15/2020,CALOOSAHATCHEE RIVER
2020,LAKE COUNTY,8 ft. 4 in.,10/30/2020,EUSTIS LAKE
2020,ST. JOHNS RIVER (PALATKA SOUTH),8 ft. 4 in.,10/22/2020,
2020,ST. JOHNS COUNTY,8 ft. 4 in.,10/24/2020,TOCOI CREEK
2020,ALACHUA COUNTY,8 ft. 4 in.,08/23/2020,BIVANS ARM
2020,LAKE TRAFFORD,8 ft. 4 in.,09/19/2020,
2020,LAKE KISSIMMEE,8 ft. 4 in.,10/20/2020,
2020,ST. LUCIE COUNTY,8 ft. 4 in.,11/01/2020,BELCHER CANAL
2020,LAKE OKEECHOBEE WEST,8 ft. 4 in.,10/28/2020,
2020,LEE COUNTY,8 ft. 4 in.,08/30/2020,CALOOSAHATCHEE RIVER
2020,DIXIE COUNTY,8 ft. 4 in.,09/17/2020,SUWANNEE RIVER
2020,KISSIMMEE RIVER,8 ft. 4 in.,10/28/2020,
2020,T.M. GOODWIN WMA (GOODWIN UNIT),8 ft. 4 in.,10/25/2020,
2020,LAKE OKEECHOBEE SOUTH,8 ft. 4 in.,09/26/2020,
2020,ST. JOHNS RIVER (LAKE POINSETT),8 ft. 4 in.,09/01/2020,
2020,HOLEY LAND WMA,8 ft. 4 in.,08/22/2020,
2020,EVERGLADES &amp; FRANCIS S. TAYLOR WMA (WCA 3),8 ft. 4 in.,10/31/2020,
2020,OSCEOLA COUNTY,8 ft. 4 in.,10/31/2020,
2020,LAKE JESUP,8 ft. 4 in.,08/18/2020,
